Product Name                          	 Date      	 Vehicle No.     	 Qty.            	 Rate      	 Amount
Diesel                                	 11/02/2025	 BERAL           	 2200            	 90.50     	 199100.00
Diesel                                	 16/02/2025	 BERAL           	 200             	 90.50     	 18100.00
Diesel                                	 16/02/2025	 BERAL           	 2000            	 90.50     	 181000.00
Diesel                                	 27/02/2025	 BERAL           	 2200            	 90.50     	 199100.00
Diesel                                	 20/03/2025	 BERAL           	 2000            	 90.50     	 181000.00
Diesel                                	 20/03/2025	 BERAL           	 200             	 90.50     	 18100.00
To, KUSH STRUCTURE (I) PRIVATE LIMITED	           	                 	 Statement Date :	           	 12/05/2025
Diesel                                	 04/04/2024	 2317            	 282.01          	 90.33     	 25474.00
Diesel                                	 04/04/2024	 1122            	 249.27          	 90.33     	 22517.00
Diesel                                	 05/04/2024	 BERAL           	 1000            	 90.33     	 90330.00
Diesel                                	 07/04/2024	 1122            	 203.5           	 90.33     	 18382.00
Diesel                                	 07/04/2024	 2317            	 293.27          	 90.33     	 26491.00
Diesel                                	 12/04/2024	 2317            	 268             	 90.33     	 24208.00
Diesel                                	 12/04/2024	 1122            	 285             	 90.33     	 25744.00
Diesel                                	 15/04/2024	 2317            	 284.27          	 90.33     	 25678.00
Diesel                                	 15/04/2024	 1122            	 230.33          	 90.33     	 20806.00
Diesel                                	 16/04/2024	 1122            	 231.86          	 90.33     	 20944.00
Diesel                                	 16/04/2024	 2317            	 229             	 90.33     	 20686.00
Diesel                                	 19/04/2024	 2317            	 265             	 90.33     	 23937.00
Diesel                                	 19/04/2024	 1122            	 247             	 90.33     	 22312.00
Diesel                                	 21/04/2024	 2317            	 233             	 90.33     	 21047.00
Diesel                                	 21/04/2024	 1122            	 257.52          	 90.33     	 23262.00
Diesel                                	 22/04/2024	 2317            	 232             	 90.33     	 20957.00
Diesel                                	 22/04/2024	 1122            	 230.01          	 90.33     	 20777.00
Diesel                                	 25/04/2024	 2317            	 206             	 90.33     	 18608.00
Diesel                                	 25/04/2024	 1122            	 261.45          	 90.33     	 23617.00
Diesel                                	 29/04/2024	 2317            	 285.68          	 90.33     	 25805.00
Diesel                                	 30/04/2024	 1122            	 278             	 90.33     	 25112.00
Diesel                                	 04/05/2024	 2317            	 300             	 90.33     	 27099.00
Diesel                                	 04/05/2024	 1122            	 261.39          	 90.33     	 23611.00
Diesel                                	 08/05/2024	 2317            	 250.13          	 90.33     	 22594.00
Diesel                                	 08/05/2024	 1122            	 266             	 90.33     	 24028.00
Diesel                                	 10/05/2024	 2317            	 242.04          	 90.33     	 21863.00
Diesel                                	 10/05/2024	 1122            	 268.02          	 90.33     	 24210.00
Diesel                                	 11/05/2024	 2317            	 208             	 90.33     	 18789.00
Diesel                                	 13/05/2024	 2317            	 289             	 90.33     	 26105.00
Diesel                                	 18/05/2024	 2317            	 303             	 90.44     	 27403.00
S. System 68 - 5Ltr                   	 27/05/2024	 1122            	 3               	 1250.00   	 3750.00
Diesel                                	 29/05/2024	 1122            	 271.57          	 90.44     	 24561.00
